feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,label
892.8601514360016,331.97980530117724,821.2291230578318,41.6966257252499,107.65667993596794,595.0520642062403,529.8173621928216,418.8074285566543,335.40784927332925,622.5194321960902,438.1414261088741,735.8821063486902,518.0364119992688,578.8586002261571,645.3550958955938,990.2242713734164,819.8581969218413,413.2009348161808,876.2676552066274,823.7594325705213,1
54.47450782235463,718.6372365641943,802.1705624244754,736.4066438114389,709.1317507811673,540.9368543025281,124.82417438060978,957.6472954696684,403.2562987349199,216.9511603235601,717.2758464533194,994.2074384219376,255.61405560083506,671.3094319392804,599.0059131391165,717.3321455555131,937.3495346449046,351.809768539702,253.634097471396,402.47250903677303,1
746.510717184985,724.0705674116883,406.10779605838934,989.3798482800023,450.499280745166,373.80843410035294,709.628606169202,82.45855331170849,398.3729188112832,770.8809663078797,764.7509835004671,283.85938355769736,189.54219037038055,471.25096473531505,334.80604450262354,734.735043713651,189.10711553486436,331.10407412108765,844.2284208225689,615.0240343223761,1
885.2640797373716,976.553020407678,836.9085929071825,180.8246260859393,618.4105084545884,476.10887327334416,404.1566546727281,741.8836875490091,825.9332891691836,683.2298304876416,139.2716054909724,702.8250573984112,58.83729016413808,192.66547475121587,924.7937649551963,405.1024573639916,148.29153260094319,682.2871306745838,163.48875076461843,648.2252410665105,1
251.61414317047803,41.37550130090173,958.7226003159738,66.22048081343156,512.9401860856384,341.29659121992097,660.0098186453978,844.4273371187893,603.8665567071057,587.2136909757353,117.03303553464184,710.4503354427769,204.5232578451328,490.36779325715963,36.60853043601075,315.403575588771,863.0304070993419,558.4666182241689,546.7078262764857,367.8246589341122,1
828.1566850989472,276.350459432639,125.65834166662404,562.7810794926762,267.33900537394385,775.0349283063583,179.40634553953905,783.2566713374955,607.9963208342926,41.74887615355327,561.2751321916013,668.137734826942,938.3926066665845,786.0058588119633,750.4304715208374,497.05097583455324,42.73250165287767,816.8674964457434,13.623744191839094,550.0411857151049,0
566.7967713250513,112.9183347871464,62.776239831264235,574.7242249670239,485.4852657906897,301.4220971351398,39.795558046628486,633.8941364741131,124.33568320054367,11.605844415387367,276.66658867853135,301.54554009416125,180.31763150334424,66.97796308146708,779.233953526027,400.7484742283162,245.81485130675284,523.7721878560011,254.98569389321503,851.9084618044272,1
483.5035780903277,623.1499511360751,973.0725048792661,354.74752954185885,224.6456342207055,978.7138056264708,587.0744210008128,981.6813887375007,968.6660803154441,705.1039357213881,19.38580898099773,612.830389452099,249.559169039823,129.43570725402643,366.26113490302725,200.09350511422008,766.4814136756704,934.1811650828181,26.402398058938957,256.0636043076847,0
266.1980451941595,142.3277134001134,951.4993108296669,247.61195258996338,356.18616484191443,48.93908806575353,238.13067121040487,882.8247555627051,964.4330161070075,656.0278241145096,296.8611068308447,59.33597269800251,864.4364849323109,155.14089742075242,269.54809001645964,548.2046507109377,252.2774400445402,844.6780856346234,502.21488254650205,484.6893932379276,1
905.2586309138749,915.2683857425368,241.62770380508712,18.766892231132147,670.2896961747723,270.5634083865133,14.306451540300857,97.13039137032065,418.83770541897235,120.54822701754708,207.0889975480471,745.0554657868729,455.6879955622395,113.50963458792206,215.32366497184498,930.2432541673045,7.894747940961677,641.871839423087,644.6625276420202,680.2512803767995,1
578.1534644263642,784.5282146717309,821.8471822496911,646.829335341223,179.6396308402217,726.2730036048633,284.71208776287205,841.4765515419284,570.167146057021,85.26762186705173,910.9521963541704,462.45591120414986,942.9037012561581,40.492282104544365,107.45496959969792,755.7195877070145,41.777584228388505,451.563154844444,816.0858319603275,419.1977391510995,1
189.95912245533563,843.4105854744222,107.24631864191714,288.0185884350409,216.96878840289835,464.2672233505861,319.59038695566164,909.0941756538136,785.6273777645777,705.7506845566874,139.90345034074602,611.8213351620728,851.4950269822718,923.7684651434702,662.2105870913468,258.9794737688595,276.79967455769116,635.4779918591919,724.4061088576461,305.5872539721948,1
677.9625879939475,506.4934418609347,829.3857531324988,683.2980592985734,910.1012164545892,119.93962069041586,839.733132975359,948.2698557051432,573.6209319128051,4.145027377523536,33.5122841211396,412.46601419179683,458.27724706416564,477.6518169858909,681.4208544705069,754.8914345574335,820.7847197282468,346.3091534927728,614.9501149592423,392.867346381825,1
725.3456535848412,563.4726398070129,594.7785357950778,387.73661731380514,634.4603359524214,867.7924764357647,651.6937758432597,128.59401976213314,88.73827959453551,677.466378122343,355.5940961876743,314.72634644579824,890.0536399235916,863.9153775960538,805.6623217095042,357.32326166237794,640.7812555275829,598.8325473601285,235.54235584663107,589.6962625569764,0
997.0066324658832,52.474636996154175,237.52043388671396,330.9867669247838,800.9341902380651,443.6794406459306,62.72351305437274,318.2567837657911,830.5192965702649,738.4472518792137,278.834905055085,728.6001530059153,319.6934400427515,152.54138302835662,984.8783928562218,261.63004740024564,608.6272093391303,917.584911364531,642.9903579097956,426.77953027720486,1
397.2159799627009,48.9065953670772,81.24660268089434,450.68048822017926,922.3193499622099,233.3694530363959,868.8592371439024,806.2270065025709,174.15402548217452,312.3774638444279,428.3972502145301,859.2736902127691,634.1559357906374,824.7941149237448,497.0520903013985,582.4607402418369,453.91223385225766,258.27167315041754,618.3366282592216,575.417520936495,1
867.4132881310578,924.5765954294737,574.1522517159141,694.0825647924046,392.1967849635786,676.4406534395972,998.2120606646823,940.3822148519613,141.23706334481355,938.1683194805113,38.657577468729556,25.184666744696994,177.79878214748913,305.04792192778496,984.7472944513141,943.4614478301278,763.9555679132717,623.090082386836,968.8835800397129,573.0162688523557,0
213.21954583550817,133.45376194280624,763.7594244638767,527.3183045751931,817.3946012193052,793.8510558157122,670.1770037575368,776.758180850311,688.1448421083189,428.7647624422234,830.1449879373625,915.8900638418643,777.4417941022584,85.8496575056974,949.6794807749228,477.1257010104434,885.4902367199937,84.95536383678282,938.2320761379538,314.8569248390063,1
421.06198180891187,685.3384882919546,90.81424695910889,208.0150447858725,583.0111142752045,385.251611845942,106.3995111998387,10.084976149848046,896.1400203846055,668.0253821901549,323.9317346389542,886.0668360015186,967.2223045515403,81.54113332918334,260.4803022610297,529.6715505744322,920.6482040295659,233.05637395567024,935.3508011543965,901.1279868302428,1
338.20611700422876,225.23549719156676,183.3561539607267,54.97749128620599,956.0799494095778,146.8118936753151,957.7732917946212,339.1275677947776,59.31203857370782,819.2313392054057,803.4025159901757,463.3244257317599,772.3546273649747,748.819215970585,450.69215511302974,283.3714394891985,142.48950260666825,910.0838077037502,79.10574762248801,725.660828289452,0
77.68235615038255,669.9554335835235,60.29360541553519,111.25397669992087,475.34299694032944,80.95789618432082,31.95300997160078,639.6173082269856,895.1742725416746,483.2326065172566,837.6605185409029,708.9873799772215,933.0299295778589,974.3558231604237,588.156891126261,946.075335755932,705.3451816386486,464.67407145985027,915.0255612218099,579.5950943959314,1
239.19956500772722,389.5009631179359,422.1159008966485,164.06050937539763,24.999796961841735,52.611351073453825,678.366520117856,253.87555701612774,152.0549768911198,197.58303353832596,818.2832997280957,891.7614905966481,454.3192705650101,740.842417106343,575.0314838240178,488.51515110809305,644.3995503487523,948.3087780651117,802.4430049042982,410.4289593490509,0
251.4099569280247,2.623751928110152,291.2780469371802,979.203671331192,423.884936771224,540.0838516067811,63.6696825852231,142.21099459460396,985.5949075003191,535.72732053921,221.15928743283786,641.9373931228016,726.8484761855707,504.11343154648137,328.82757284473377,722.1986519363564,130.2019813828069,720.4931674347025,447.7464219119587,516.5665220022992,1
626.8054367581517,859.5936901531983,315.27701037299306,696.1155972619072,116.58668220381207,438.56557843463673,717.177390918296,889.9222757043458,557.1539010494547,633.3827319198065,532.2407181197523,345.75917170916915,845.7685535303016,574.253994685416,260.94902393743257,797.1116463600092,834.5106676047255,452.88503155777516,679.6141588757911,93.26760963179991,1
722.5702963984061,336.4740950350814,22.54245360714846,705.114961022808,548.249358803069,828.2680274546609,115.21660093509767,993.2072529695583,332.5205639517901,133.94620545335334,42.37443625984927,320.8543985875101,209.88855467891932,574.320151585025,958.3870531915312,216.79778175382515,329.1228323777875,266.11682887054997,271.06277045800596,687.0935869883601,1
893.2254890164317,584.2515010145089,400.67683647505936,425.7511983657772,552.9864653512035,305.4690810964458,257.6935539281323,909.9187123849238,511.50498823115197,119.58667542365976,570.5859900637633,249.96439414856087,5.395043445200809,572.1028132518269,358.1993948865248,683.2827688812905,613.9946359618442,173.7169990272631,301.3599115252247,715.8693402965832,1
430.68519966173847,134.72271783753675,173.9556748411394,725.6760677631202,624.452339656119,555.4056384766685,55.78389762681202,388.4812680679235,445.73332580503154,584.3476109942957,696.0872789431041,717.8855568018996,591.9912829327245,270.72234422260175,408.3089956048178,775.6379611937282,465.57769486960666,403.93177871054877,854.5300420925704,995.09665306209,1
420.17625273966144,634.1937853738366,911.2954152004988,154.47052435305199,291.1919761664578,647.2600227419933,178.37043163533284,280.1032383814098,936.2029541948316,314.8924846281468,96.05871072640149,499.33000114540584,76.01921311589254,250.9784126155946,955.1719455343342,841.5277644044015,148.73069667959805,246.19847149002106,54.75961732612922,199.83772782664445,1
809.0218313962836,914.897695531866,624.971052245252,85.4606962534844,501.29659690460716,667.4734866489831,106.56317225938349,582.2151831337732,755.6345199224902,385.61716423507755,825.6222194058877,169.77221588313418,263.900344902558,804.9581931466689,684.5416199730628,781.9976291590515,178.6446454658227,953.4081378010608,176.95301198314007,696.9436883259887,0
308.53878797793675,509.15892548500466,914.494197305516,777.75287998449,749.0318328855462,110.83969283584972,913.2284691911416,903.0771253423333,984.1151148017628,113.01498044570435,382.80266121811513,274.96173777934064,848.7099316957508,899.1417461944063,505.19286398951033,221.2824522550231,48.251758266658285,880.9640200007836,948.4142388203071,754.6765622023821,0
823.9840622533821,311.0017517497059,128.99061382022202,100.82144770537582,671.9723853329816,141.87542761533734,923.0363385635452,244.91066951069152,748.0654189621993,611.042958432035,344.8837351900128,631.2304992714222,17.93273980166954,764.4574726250746,171.97259371722384,612.406506151594,117.60678987579098,570.3960893698035,733.6559236477835,796.5823902199709,0
136.2590248925075,476.8416852218207,411.03673417334386,399.0885583278242,830.6649171612484,187.71480853805878,761.5168506635317,735.794842642799,422.4329305403619,137.0463653508327,704.4817216956457,875.0482689617646,175.86409682902948,117.56170484679241,210.6042299462777,443.4779851793852,460.4748402096075,756.9328851347534,164.23193112051803,899.5603204373898,0
521.6949297898275,279.4015379846713,22.7604869824104,585.9157877803932,201.88958776873744,441.5317727198017,960.7786887925547,202.41709932121654,413.74583400965923,843.7417518396336,27.215571723698375,671.0883248599923,465.6141704457797,342.8093396041193,499.9792686291622,432.1173522673045,557.572097914146,108.10333085148693,355.0308147665817,929.8655110286184,1
503.88130968221856,641.4766139372624,470.63148143826226,967.9146281813607,116.39542867232433,350.5740833254909,680.2081310433239,785.4299423708817,397.7025091681936,740.7688885353058,372.6760831045931,97.59934038601081,16.97196682032431,141.683569151683,987.0734158994843,192.03833288347326,8.002420417221767,568.4456862478335,482.2972892211829,297.91036127646163,1
930.6081615600149,701.8074630862862,414.2149006018342,23.678368269413163,690.7339157039765,672.9480971123093,337.54540225522953,972.3224430723174,921.1776959621643,502.53155647472636,846.5799282356706,852.0192846804747,369.20354470514746,992.9990053140702,389.32539400385014,760.6737175733148,455.8339601787991,114.74306677349676,560.3168746245325,707.0927597038058,1
611.9427784258238,298.8640766981351,888.2579527411568,792.8965061067194,399.3186101169639,275.2875433511888,820.8833245740874,268.6179537310583,260.3521967957203,268.03341579767726,606.3303797279351,274.65059149286986,858.3281220421813,283.6451735000011,946.8843658492442,391.5044417449708,714.7378696793013,176.0344748749546,175.7513454910472,262.17895327980614,1
284.52525156004526,667.2177708726947,957.0666450597613,661.5191711521626,623.3397114258374,976.2647099236696,311.5331081192501,796.3365472157648,619.6664762215098,623.3910202908381,392.76720741772544,977.4395460016939,316.107318146539,266.9376829643556,618.7399081582817,74.83718214004442,397.1417414416887,605.6286063412506,575.5684001567952,891.644134597495,1
