feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,label
967.0298390136767,547.2322491757224,972.6843599648844,714.8159936743647,697.7288245972708,216.08949558037637,976.2744547762418,6.230255204589863,252.98236238344396,434.7915324044458,779.3829217937524,197.68507460025307,862.9932355992222,983.4006771753128,163.8422414046987,597.3339439328593,8.986097667554983,386.5712826436294,44.16005793149957,956.652967714236,1
436.14664687979763,948.9773067815628,786.3059859350609,866.2892985816984,173.16542149594815,74.94858701310703,600.7427213777693,167.97218371840384,733.3801675105699,408.44386015201474,527.9088234179203,937.571583950942,521.696122444958,108.19338288723068,158.22340718479944,545.2026517032128,524.4040800684734,637.6102441259936,401.4954435902729,649.8051090193424,0
396.90000290173265,623.916113548223,767.4049670901238,178.97391004113084,375.57576858754237,502.5330593269344,686.6670799163458,253.67964866138314,554.7408629425586,624.9308440640978,895.5011660561461,362.85358843312645,637.5570730187367,191.44640211896336,497.7941146173057,182.44540457120684,918.3830391397627,431.8220713412276,830.1881020983462,416.7763046783626,1
904.667588743367,404.82521731090605,331.17450309112274,572.1387702727486,845.4436490941133,861.014311753072,595.6881170683345,84.66161102041025,597.2666073191749,245.45370858310213,732.5934485899678,894.6512923167388,514.7339709131451,603.5635103602064,65.06781238280735,540.0747296428063,129.18678367043768,614.5628463503319,363.6503470448379,767.7580343307458,1
48.53413641955251,109.81811811784404,684.0232151236277,514.6536970836565,571.6413716147491,843.7069939906554,487.7376391496743,810.144422126145,510.24362929494004,926.7206932402512,666.9277715396261,148.72683943405696,364.55317532575583,865.7749159440992,350.2852108555157,189.02575945615484,472.621309165773,392.7811748221299,618.9299266440936,436.7662919395132,1
260.92215729449555,412.4722116627568,419.0340345523004,902.4218558761409,979.6162620404854,623.5688394069139,83.18412257086116,732.998717595995,678.685402478984,826.0228670252195,347.45133671105566,58.88009415812312,611.8218164552922,124.01461831327198,759.5295291633314,794.4233175766421,408.6267867498979,943.7975058830456,173.77979375527585,942.5858497269802,0
465.4896748175357,762.9936412753661,752.8201954804128,981.2099191312608,973.2779941289307,40.09112464116838,15.971277531560691,543.290315023534,33.87761789840915,657.4846358352725,534.9026016644526,666.5583961002601,441.34070437267,272.47145872373613,949.6689399478439,728.269440193247,6.323937265482749,99.32776489417449,631.6922451249795,288.03682699770815,1
407.62167729165765,781.5311238977098,354.14553817936536,925.8085972792591,720.4521214246164,551.9264407313747,180.9648360251024,409.5913896676494,762.8817898433234,990.7968185170571,73.65237412062665,134.75260700177728,740.0447300019259,833.7813699213913,88.77285739020269,829.4179497210057,786.7323144350845,688.2212732041261,339.92641648215505,444.5406645343004,0
366.3361392515343,840.4660647221822,328.32213688090815,322.5749762532557,935.2908572336875,919.9873476978978,968.6741253771819,807.5489532146007,86.91561764276523,90.91055162091021,557.082075265204,856.1837709278176,884.1978639752682,636.8486728666009,955.8045939839155,151.88560123269724,221.580929980553,332.4951669874965,256.80492088155717,312.2050322800519,1
118.4455163335848,375.3401433363357,29.77399673273917,537.7816661755467,945.8282946754434,445.1251930602681,624.1532443303242,611.812348601729,933.3791680810402,734.5190530086493,824.8209282060244,335.8494099024567,907.4646464280812,185.2092341733128,407.98226889395085,737.4519734146763,333.45638176379447,886.1342313541327,860.6558621358812,165.11812039988726,0
230.74594172777608,52.43487868640262,858.720848489285,339.2249082241189,393.2467283665556,270.36548223830226,123.22788872941182,456.93924176206525,234.71705308284163,563.1532349299257,202.7650477394588,511.3872821357487,948.3258839428859,371.8337063628601,954.2190893326801,57.20591625564686,548.8051182820824,599.7974911891997,961.7533177458597,925.1851312284227,0
510.90612951805525,759.4861401652809,975.9052816075155,736.5002639632688,953.9559739542826,938.893979319266,481.767161399931,659.8942308802182,179.84963291789825,437.02347241547125,866.1241888403936,577.2320702524371,279.4536041906068,122.78925276601593,231.85520181835471,124.99256478672393,233.78043022769978,383.5800100403222,42.89853088357365,838.7106968724726,1
403.81026170720094,567.3689644963138,636.1340147641433,132.84200646608957,82.70761181285647,156.53221273175322,986.2247233300526,104.51524198326945,422.65592146560437,875.0623471340131,584.2756527087877,17.533671371788962,888.7025810364117,384.1476632154256,167.73020775391967,337.1798306561562,594.148131874365,37.745180036163894,643.3085213145025,610.1064003185219,1
228.79392211702333,426.0177602253441,193.5149634645531,21.329839501554314,583.9198739466547,445.3570445273576,842.05664804202,199.0556539637539,440.59904716141097,667.4545325281051,68.33463001706252,355.3366288831281,686.0363031442658,245.071897044153,363.9773224660435,577.3636987909792,409.43559227704804,876.7815026717545,859.881278059901,833.9768926846989,0
426.2711666896969,190.12999559238153,638.8631031435953,428.1549814422003,505.80707077825735,651.0515583677586,939.941534535331,808.2497266339406,123.2166332489254,907.4622090196785,677.0673327088303,319.42519516947254,729.9929885512494,474.96391917285996,561.0325638154504,571.8246936433849,151.48924924481756,361.9821182810956,435.7347412439997,57.725099168982496,1
723.7325107488373,326.8047693777706,476.85286583114896,948.0578053216591,867.9683291284061,273.09617663809706,400.27170278822524,571.2342038851667,119.48191776460548,796.1843785511916,323.7519600824125,115.62865386689492,707.1998485090023,514.90823808483,27.100400960439973,562.783613136085,764.2088444475982,31.04266800163158,657.5876207047428,250.14191113732,1
435.27630819028496,72.16742006758948,532.2285229150201,938.8289086556243,304.81570769324304,63.537379041885615,848.2263273340079,947.5935652691709,491.0707505923226,908.5094844419104,908.6404125688186,734.5191799960762,831.3273321506994,162.00423390405106,845.5391004159391,415.6423241576631,286.68703639195195,561.8622697026857,857.4932348235628,433.16865380883405,0
77.76876792584476,287.2782802423179,285.3109319327871,697.0514378816955,955.0659376731659,550.1474275880515,253.61252576694548,703.1298800517052,147.72701167278024,61.6290939266183,649.0077340637272,375.7523205200838,450.8077288322858,73.98244677620602,479.68781956690367,606.1442130381878,982.5118679501009,21.469889231514493,516.7467638815359,486.76711353123545,1
625.1411947802342,853.1734331218443,498.0329091126755,572.5811674244072,502.55451778297413,796.4420339509085,906.9351140476341,322.66101367486874,724.3970059375853,654.7559484131957,373.2878321504155,803.4959993593959,695.0536772168339,491.8732695599282,571.9225102895,948.9394312159594,640.1700929736113,634.8911246127822,380.63989163532483,781.9044886211819,0
872.3839842064726,309.49097783146226,326.4117711378905,673.1964725205544,288.8549243542371,81.7140255333002,288.0990716215327,697.0785574378006,502.6654861648215,580.0634944716171,626.237534396924,535.1042723800182,961.3037970526183,810.6634087627085,963.3821684684269,693.3444907173139,801.7140895687546,751.3834523770657,941.09751393948,340.4526247609255,0
324.4215884419068,11.921328044363078,67.80815958339636,961.674586087924,474.9270723471193,121.63763566341879,107.88422569526912,517.6001233889301,651.50138912158,834.1173423255026,571.4453228955102,333.9025531878522,700.8072302897291,187.69271844401604,332.79160327952974,120.931260717003,680.6890342794437,539.6516534703895,439.4741852014621,230.2661821822669,1
843.6918652635868,396.46472676633937,912.2997231913024,271.7934175915394,637.2521132989128,737.4816687081716,169.27356464293163,182.07500771674012,764.6564783003417,89.41565592040324,478.3505279285761,82.82352311052688,963.7494421309829,835.1992446551524,232.3743022533187,843.4186085714767,747.5218791313658,108.44664888317091,266.9022968052136,641.8449183384649,1
707.1466286717381,343.6202707396958,128.98378152341738,494.8697181695981,763.9920470887439,521.1203330808213,194.3989049435213,304.34153016284915,757.376392610446,460.7004730067593,765.2433965306145,176.01348447979936,684.9288487479599,799.5815444838606,887.4623407641304,298.32699589018796,912.1553424077364,585.6833809329224,294.1670573303842,30.956907359496523,1
664.6709648822036,949.4014975665149,574.5000122544897,300.28126569062283,329.76213143304,490.6719119581795,983.9657157628715,430.5465117595232,387.205883659379,494.5355833915612,221.7157103870858,290.7453201715785,810.0822671084135,892.8757952271612,370.22412898291066,482.09784704816605,903.5077025669433,713.4174329904619,457.75920296708426,958.1187905538881,0
885.4579082556996,462.53665229483,193.41897434087696,836.0568983408016,897.6235874724962,671.9564079640662,805.3885185277446,19.018880500788036,620.623487722725,807.0205346352243,285.8567755901656,155.37164309331098,890.4578386460342,782.3398472615478,358.2180464142495,577.6705393475391,227.9174946289676,331.314234773714,686.5992844019503,761.1855550235124,1
879.6184358823785,658.8990649011287,799.4263100637667,189.5568782570074,719.0984938726488,980.8596318006192,908.7782595105009,784.287485923572,892.9990300999297,455.08290688963035,317.72903417063606,638.8644787699862,585.4873272928587,40.3580956649916,269.90577862713474,584.4506844564452,64.89936033511412,62.75181302663191,376.37562136605,121.17380697279168,1
414.71774697692973,674.8807191130031,472.23414164143907,18.570894573084583,928.514349544799,250.93618961706233,7.389096728895872,442.55965537339534,850.6044650763038,933.6373047981617,133.18810235162593,69.09730082066201,834.7025550258578,844.2387259511594,914.8823229159433,790.4821239592964,836.3766061798625,817.7477243533732,39.80947012484115,176.09518031698468,0
43.581917793947596,0.9066702152890072,976.5970065258335,999.3640396351307,555.5302820069354,147.9855800997535,136.17425128557036,911.5061197895063,917.7413448455042,584.7623337664663,722.3078056103569,599.6112460546233,712.9463152147333,978.3214358128636,434.80775194257546,77.20747221195946,77.90947230569412,654.1368688702399,58.88517446850716,108.01102886608204,0
883.060566780988,938.004047029209,113.53719257244288,220.92885701913124,990.6678130699812,919.6502143793288,628.1934267322345,473.9640845456259,789.8524538743823,487.76994635844295,975.6697990582975,768.2621930763651,637.0510738948615,112.07881367463868,720.3947755349259,117.46765688936,146.3116077077461,862.4711223109971,573.3727047159701,562.9786381710794,0
698.4280122509722,845.3213754779645,946.7695305002948,64.62229810580789,40.197842538693074,77.5591689820112,977.9961759660692,534.0901073233324,375.5649191385078,609.2635480064478,121.26053579092888,388.7896685110287,296.07086049558427,674.8280295121282,156.5726699114537,973.0465176924519,41.15322964481116,102.92077943567313,165.26104868769963,989.8192568657341,1
258.30878015809645,686.9635268487368,678.0825165712108,378.5099924936569,298.01310091135224,745.3077801416582,82.01221542892124,21.9420403081807,405.66288896264,323.2187935067128,70.73798395264686,86.30340582616236,500.71608704972857,955.1013634912292,699.6343827122788,179.93011185908836,358.102798938733,681.0732651335574,77.43114584640409,196.6681161544238,1
69.59531498843963,470.9473700409176,545.3234565890108,862.9971572731042,31.891394718374656,138.13877203071357,277.2974953388199,414.08633182439036,304.26624733063613,990.5261929788567,354.04171617038514,907.7027032032676,993.4888509858241,291.94479550538665,154.57340251761386,852.8944229107107,14.59296447396441,125.48660224745322,196.04592789013898,23.048410019742448,1
635.5676318258011,16.503554685818656,273.4313840595398,556.8876314872622,671.8524705164677,121.91359110348843,539.0210781857193,709.4779588302756,46.135766115572466,463.2051998853415,370.08343984921277,72.18765162111663,581.1681878389621,77.25556984683158,684.6575726665048,503.16881560366,864.1428398464063,478.19410765504233,852.5749277335588,357.66513597092785,1
477.7092210726374,602.0821784621577,691.1956485076903,305.40661644329117,48.89807272877755,699.0040625523832,759.1200617853791,878.8018683446935,607.5838266440135,797.8655385795237,182.1445148051629,343.117191687534,398.95426195080665,335.6988729325273,327.1015609299277,642.9831219552135,834.5860181773098,525.8506475196314,729.4714504460774,592.0743920844352,0
705.4113678622571,599.6424750000273,137.94833139508577,860.7768601883985,168.13032968969776,275.313903038908,534.5126066065917,677.86845282622,928.4960827528952,146.37945210609115,48.70465492088327,613.0924278335754,573.5299178383393,729.3538027731685,182.68405752609596,783.3809314434881,64.16658760401361,129.1935338261818,177.8653861421976,87.90871077497641,1
43.20549848228949,647.8457833611274,977.1578760724323,419.90312778842133,151.5881356102171,295.5922702180872,244.39851139152657,715.5538094303016,621.8794175256163,611.3360712993413,984.6520651362952,275.9113213582451,626.1467755389976,396.0827612142237,737.2501774879465,361.40224748618397,828.7729376848288,276.65705100010996,692.2795034291777,210.14025661118808,1
760.8941450270216,518.5749169891279,236.85408288257048,742.4927951906126,116.54261430929714,713.0318993270461,765.2530189711601,537.3151311088739,533.2107675499474,759.2127925494697,566.1931777276671,74.62976487910555,73.81308257047037,956.0174218029903,493.27489167426995,664.270059162532,364.6293530820948,357.51531976787663,684.990170705202,310.78219411957133,1
101.30770418850466,330.6217586338284,118.47302895848732,975.9987842969659,849.1222369578499,636.6457718486639,72.3699026927237,438.2065618165989,894.2909163305528,615.9224048281478,392.71564452456664,372.89263294086595,176.07420819094133,3.045982464733088,538.6054191468352,666.9709543889921,206.89825522200945,586.0836015297796,408.06821083710673,115.16876378615515,1
532.4247888203954,829.5824215613932,602.8434186902764,396.23665373638215,23.43085254587196,255.91532078631096,604.6105844993754,686.7749670740702,328.3712694990617,201.82836230606117,769.8851718417816,90.91597998743507,416.12725455258817,615.7777728371819,507.09070054728755,54.707792862458525,207.9122512194478,173.54848741668684,511.6116991987627,205.67713969313405,1
749.5131196401854,85.32098088986962,394.8523484146675,882.6192882660205,951.487294970768,311.80893129815155,205.33371522397402,20.57230343814842,699.1938349623595,72.56003595906523,997.2650714059083,300.08820885815123,962.6745455076037,723.7166035429918,412.4354736725274,321.541972207968,670.996431594887,930.5614253986957,267.0604629865784,645.1178105281693,1
433.893850567602,38.59817597218562,51.115891366961044,45.51244649961894,46.230976052921925,307.0090699502157,797.5320690810278,943.8375403662442,410.95650082415324,775.299968584118,887.3367944360614,256.5048717938069,627.4914756817988,953.7880027192184,575.7778363336589,722.7295588928175,118.27004905645144,407.093206003409,356.9885800963334,780.6470642766528,1
137.3293531045362,766.722974920878,548.3675435180503,640.3539835590615,931.899622653803,766.952435305982,536.653046281355,273.3555274624239,390.35971643346204,232.26175198985345,259.2385552671332,648.5249032318726,380.2031348719431,971.6780037681547,225.20315131304892,708.716211356227,270.3727248713871,877.1698393002754,511.6240062172297,887.8892746927285,0
888.7982067957123,994.112582786971,764.2317144570949,628.1842029389645,483.8372424565316,875.4921892088328,488.09230659314665,945.0393923533013,748.1753754579207,562.9274616617292,265.69255269327255,329.19516865489464,155.30640651869277,768.0092600394862,667.6888602086118,743.3181526090149,467.2961778410689,956.2059620470553,160.63142926685148,316.84423400059137,0
455.02462232890974,41.67645916067242,720.5572446969963,282.1671551451234,231.54710779492603,622.334338573415,853.6949575633722,30.6955806249678,522.4983753257326,442.94447521748657,983.8158615969014,359.0190603194612,100.31354031687101,974.3704423439228,460.50234533075485,483.1814531995774,527.0015553888021,253.67062736757308,648.8742579496097,718.4430914499825,1
606.8268842823968,587.9419168068512,421.2896435392264,651.6749074970111,71.03546169189678,365.0113111784429,20.973911560094095,574.0997526027079,942.5849036229708,931.841550546274,713.4477813710674,530.8018021900749,779.3451413202147,233.45572849351558,289.64803131576025,341.99420563450997,448.29246489540895,883.0581920301751,797.5789017368818,514.641787847856,0
518.6897105130195,177.2831872428211,369.73965700072284,685.7285901698668,882.5263069871212,607.4261265328863,712.0073813513305,791.7211079433359,666.0030790445916,833.2125752043524,682.4197816646284,870.3069665356691,875.5228282276338,918.0468314612446,750.9061278244812,10.55463116857669,553.6420387657689,94.60131053901544,860.2661170717206,466.8330369576266,1
13.411021671210776,354.2899277495678,812.0939546889088,806.6939353077904,925.3483298230868,625.63948529801,718.2067594012703,98.75242722743371,304.69865559921715,110.77815680574876,597.6249310927531,451.8694904785745,194.14945675475315,702.1843067288258,831.1949503434515,166.69615412760763,860.871391353899,294.2599285105995,818.082195684661,625.0023049638475,1
516.3155096701115,440.20453437660814,871.2789272999651,590.6663695372965,794.4402148688292,963.629278572283,174.88638835574045,252.4421037050516,637.3207477930639,181.38497198972482,148.43313128345747,945.2085318243657,890.5300389327085,880.7601642433009,254.63246222573633,525.3673946592459,487.6196102327256,36.3494130060571,34.05514289667999,156.69514601017733,1
400.24529803546005,171.09910923253346,44.7188241173676,422.68986018127583,769.9565942840525,32.22486845468309,610.3274529085732,345.49822390220186,972.0805314446881,740.0201041769119,886.5143078099292,779.8928153344577,640.5349607845765,63.901797406471175,425.3392886225013,59.860536282039135,943.3513657206508,608.5904354389237,181.42269253701758,258.55810277689073,1
342.4043807833187,643.8627567492828,283.8188676713066,943.9501831213149,278.5110954987643,863.4380323525112,546.8094875311051,117.2871469194695,349.2208771771043,306.3581888097655,991.4902991422055,418.80855419277583,632.1155512629999,348.2936536842474,842.919424345656,489.7076692550487,519.9998181290293,869.1983543293487,215.14454735746392,419.33174716478584,0
